Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
RN7SL332P	106479345	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
JARID2	3720	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
DTNBP1	84062	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
MYLIP	29116	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
MIR4639	100616269	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
U3|ENSG00000251793.1	NA	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
GMPR	2766	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
ATXN1	6310	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
STMND1	401236	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
RBM24	221662	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
CAP2	10486	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
FAM8A1	51439	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
NUP153	9972	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
RNA5SP204	100873465	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
KIF13A	63971	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
NHLRC1	378884	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
TPMT	7172	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
KDM1B	221656	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
DEK	7913	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
RNF144B	255488	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
snoU13|ENSG00000238458.1	NA	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
MIR548A1	693125	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
RNA5SP205	100873466	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
ID4	3400	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0.015	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
MBOAT1	154141	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
E2F3	1871	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
RN7SL128P	106481826	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	0.002	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
CDKAL1	54901	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
SOX4	6659	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
LINC00340	401237	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
RN7SKP240	106479202	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
PRL	5617	0	-0.004	0.712	-0.048	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
HDGFL1	154150	0	-0.004	0.712	0.855	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0.015	0.018	-0.002	-0.016	-0.174	0.003
NRSN1	140767	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
SNORD46|ENSG00000251830.1	NA	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
DCDC2	51473	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
KAAG1	353219	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
MRS2	57380	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
GPLD1	2822	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
ALDH5A1	7915	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
KIAA0319	9856	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
TDP2	51567	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
ACOT13	55856	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
C6orf62	81688	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
GMNN	51053	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
FAM65B	9750	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.021	-0.55	0.041	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
RN7SL334P	106480502	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.013	-0.55	0.022	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
CMAHP	8418	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.013	-0.55	0.022	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
RNY5P5	100379658	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.013	-0.55	0.022	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
LRRC16A	55604	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.013	-0.55	0.022	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
snoU13|ENSG00000238322.1	NA	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.013	-0.55	0.022	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
HIST1H2AA	221613	0	-0.004	0.712	0.022	0.01	0	-0.002	0.014	0.002	0.013	-0.55	0.022	-0.629	0	0.404	-0.219	-0.023	0.003	0.002	0.003	-0.008	-0.005	-0.002	0	0	-0.12	0	0.014	-0.014	0.022	-0.007	0.02	-0.006	-0.002	0	0	-0.159	0.001	-0.338	0.045	-0.539	0.001	0.011	0.003	0.002	-0.002	0.002	0.006	0	0.005	0	-0.004	0.482	-0.001	0.012	0	0.018	-0.002	-0.016	-0.174	0.003
